src;dst;capacity_mbps;delay_ms;r_link
12;21;500;5;0,984
12;24;455;12;0,953
12;25;809;14;0,972
12;29;793;13;0,955
12;31;524;12;0,983
12;34;408;9;0,982
12;35;530;10;0,988
12;40;356;3;0,990
12;42;682;6;0,976
12;44;812;12;0,970
12;49;173;11;0,978
12;50;525;7;0,976
12;51;367;11;0,979
12;52;623;4;0,977
12;56;513;8;0,980
12;58;248;4;0,985
12;60;681;3;0,974
12;61;419;4;0,967
12;62;998;3;0,969
12;70;411;13;0,972
12;73;947;7;0,995
12;75;518;4;0,995
12;76;535;12;0,991
12;78;265;9;0,967
12;82;825;12;0,959
12;84;950;4;0,966
12;88;455;6;0,976
12;90;532;12;0,950
12;92;223;4;0,970
12;93;700;14;0,970
12;96;213;10;0,956
12;102;210;10;0,952
12;105;945;10;0,999
12;108;577;13;0,968
12;109;956;9;0,979
12;112;331;7;0,965
12;114;907;14;0,979
12;117;523;3;0,980
12;118;311;9;0,998
12;119;565;11;0,954
12;126;396;5;0,953
12;128;416;8;0,971
12;129;405;5;0,980
12;132;826;9;0,978
12;135;263;6;0,991
12;136;870;8;0,966
12;137;278;9;0,995
12;140;811;4;0,980
12;142;912;13;0,966
12;144;334;13;0,956
12;148;182;7;0,975
12;157;870;5;0,955
12;160;954;12;0,976
12;166;963;4;0,994
12;169;820;5;0,960
12;170;782;10;0,976
12;174;777;12;0,982
12;178;765;6;0,969
12;182;827;5;0,956
12;186;267;3;0,964
12;192;596;13;0,978
12;194;314;7;0,960
12;195;502;5;0,973
12;202;731;4;0,963
12;203;175;7;0,974
12;204;969;8;0,951
12;211;444;15;0,990
12;215;800;13;0,988
12;216;277;6;0,964
12;218;131;14;0,989
12;220;323;12;0,970
12;221;782;8;0,985
12;222;259;10;0,991
12;225;229;8;0,950
12;227;805;8;0,988
12;229;200;15;0,990
12;235;932;7;0,972
12;238;355;9;0,976
12;241;565;12;0,957
12;244;168;13;0,988
12;246;507;13;0,967
12;247;974;11;0,958
13;24;718;3;0,967
13;25;918;14;0,973
13;27;343;7;0,953
13;28;104;8;0,992
13;30;223;5;0,993
13;33;608;12;0,976
13;35;351;14;0,954
13;36;977;12;0,983
13;38;454;5;0,969
13;39;270;6;0,983
13;40;924;4;0,953
13;41;681;6;0,966
13;47;825;7;0,961
13;49;124;6;0,982
13;50;676;13;0,970
13;51;694;13;0,960
13;52;972;13;0,972
13;56;978;5;0,972
13;57;928;14;0,998
13;58;178;10;0,973
13;59;655;14;0,991
13;60;740;11;0,986
13;61;134;7;0,977
13;67;192;5;0,971
13;75;837;11;0,976
13;78;292;12;0,986
13;80;813;10;0,957
13;83;882;8;0,978
13;86;705;10;0,977
13;88;115;14;0,983
13;91;391;8;0,962
13;94;131;13;0,966
13;95;893;12;0,977
13;100;135;4;0,973
13;108;142;9;0,979
13;110;100;8;0,980
13;111;978;12;0,998
13;112;829;9;0,996
13;116;202;4;0,969
13;117;876;14;0,994
13;118;505;10;0,988
13;121;325;4;0,975
13;129;304;15;0,976
13;131;892;9;0,974
13;133;484;15;0,989
13;134;571;13;0,971
13;137;813;13;0,992
13;141;977;14;0,991
13;142;959;7;0,992
13;146;517;13;0,963
13;151;366;9;0,976
13;155;715;14;0,992
13;156;843;12;0,962
13;160;860;15;0,963
13;163;535;9;0,994
13;167;607;10;0,972
13;168;776;8;0,978
13;170;614;6;0,976
13;171;970;10;0,973
13;179;196;6;0,980
13;180;280;8;0,974
13;181;230;11;0,957
13;184;896;12;0,970
13;185;133;13;0,994
13;187;413;13;0,960
13;190;400;4;0,952
13;193;722;9;0,992
13;196;113;15;0,971
13;197;693;11;0,974
13;199;135;14;0,991
13;200;427;3;0,952
13;201;876;15;0,973
13;205;845;4;0,988
13;209;511;10;0,981
13;210;687;7;0,984
13;212;718;14;0,956
13;216;688;7;0,970
13;218;487;14;0,981
13;220;246;12;0,963
13;221;458;8;0,987
13;222;654;15;0,982
13;224;826;15;0,979
13;234;206;9;0,955
13;235;771;11;0,967
13;238;715;10;0,992
13;241;691;10;0,997
13;247;389;12;0,977
14;15;678;14;0,978
14;21;940;13;0,975
14;22;333;5;0,967
14;24;671;10;0,964
14;25;528;5;0,961
14;26;540;14;0,954
14;27;951;13;0,985
14;29;691;13;0,960
14;32;957;10;0,962
14;34;951;13;0,989
14;39;677;6;0,991
14;41;663;12;0,978
14;43;397;11;0,952
14;47;121;4;0,989
14;50;517;7;0,960
14;56;682;5;0,966
14;57;993;11;0,978
14;58;108;8;0,964
14;60;348;8;0,996
14;61;583;8;0,998
14;62;672;5;0,994
14;64;327;7;0,968
14;65;179;3;0,960
14;70;157;4;0,977
14;71;515;9;0,983
14;73;707;8;0,960
14;74;994;4;0,952
14;76;721;11;0,954
14;78;333;13;0,966
14;80;554;14;0,971
14;81;134;14;0,980
14;82;290;6;0,983
14;86;314;13;0,969
14;89;600;5;0,988
14;90;992;14;0,974
14;94;711;9;0,967
14;99;487;14;0,966
14;101;576;13;0,976
14;103;388;12;0,985
14;106;364;6;0,981
14;107;862;6;0,953
14;108;464;3;0,985
14;109;836;4;0,965
14;113;794;6;0,954
14;114;644;14;0,993
14;117;242;5;0,982
14;120;718;12;0,957
14;122;215;5;0,986
14;129;206;12;0,983
14;130;214;5;0,983
14;132;355;14;0,964
14;135;452;9;0,955
14;140;393;8;0,955
14;141;137;12;0,997
14;143;523;9;0,993
14;145;644;8;0,982
14;148;307;3;0,974
14;152;169;12;0,979
14;153;544;11;0,972
14;156;877;14;0,957
14;157;538;14;0,973
14;158;406;7;0,975
14;160;485;7;0,987
14;163;311;13;0,951
14;164;350;15;0,969
14;170;468;13;0,994
14;172;562;8;0,959
14;173;984;5;0,989
14;174;581;6;0,998
14;182;753;10;0,959
14;183;656;3;0,975
14;185;923;10;0,968
14;189;793;5;0,954
14;191;575;7;0,999
14;192;637;12;0,966
14;193;264;7;0,980
14;196;747;8;0,971
14;197;853;14;0,984
14;198;924;4;0,981
14;199;320;11;0,964
14;200;800;12;0,997
14;210;385;7;0,995
14;213;870;11;0,994
14;214;639;5;0,982
14;217;293;8;0,961
14;218;258;10;0,959
14;219;387;5;0,965
14;220;279;3;0,960
14;221;242;5;0,985
14;222;987;8;0,984
14;225;501;3;0,990
14;226;693;5;0,990
14;230;613;13;0,984
14;231;384;14;0,989
14;232;268;9;0,991
14;235;344;5;0,982
14;237;152;3;0,996
14;239;330;10;0,992
14;242;262;4;0,962
14;244;295;13;0,958
14;245;727;7;0,995
14;246;693;6;0,965
15;28;489;3;0,997
15;29;948;13;0,973
15;30;547;8;0,972
15;34;251;5;0,978
15;35;161;11;0,999
15;38;652;8;0,953
15;40;495;12;0,978
15;41;405;9;0,977
15;44;796;7;0,953
15;47;651;7;0,968
15;49;274;8;0,962
15;54;281;11;0,951
15;57;755;13;0,965
15;58;996;4;0,980
15;59;179;9;0,969
15;61;972;7;0,974
15;62;205;6;0,968
15;69;255;10;0,960
15;79;312;8;0,968
15;80;723;7;0,959
15;82;390;13;0,966
15;87;388;9;0,970
15;89;543;8;0,959
15;94;973;8;0,978
15;95;796;8;0,955
15;97;162;3;0,993
15;99;497;10;0,978
15;101;541;12;0,970
15;104;247;11;0,953
15;106;425;3;0,956
15;108;102;11;0,992
15;110;730;12;0,960
15;111;487;14;0,969
15;112;460;14;0,990
15;114;749;9;0,968
15;115;537;4;0,976
15;116;892;11;0,959
15;117;775;9;0,996
15;119;498;7;0,961
15;120;705;13;0,955
15;122;368;11;0,981
15;124;623;10;0,978
15;131;942;11;0,979
15;134;237;8;0,966
15;136;124;10;0,962
15;141;658;9;0,955
15;142;581;13;0,972
15;145;947;10;0,954
15;146;457;5;0,993
15;147;799;9;0,992
15;150;892;12;0,961
15;153;372;13;0,968
15;155;114;9;0,959
15;160;757;11;0,997
15;161;874;9;0,969
15;163;124;11;0,971
15;164;126;11;0,969
15;166;867;13;0,970
15;170;555;8;0,960
15;171;339;4;0,976
15;172;894;4;0,959
15;173;360;7;0,975
15;174;465;7;0,982
15;175;274;8;0,989
15;177;665;10;0,984
15;180;876;9;0,955
15;184;940;15;0,979
15;185;787;7;0,993
15;190;905;5;0,990
15;191;700;14;0,954
15;192;242;11;0,955
15;193;501;10;0,968
15;196;934;8;0,989
15;197;270;10;0,993
15;199;435;7;0,996
15;200;333;11;0,969
15;201;867;12;0,984
15;204;715;3;0,984
15;205;937;14;0,982
15;206;474;8;0,983
15;208;598;8;0,954
15;210;255;4;0,986
15;213;335;13;0,964
15;217;148;3;0,989
15;221;795;6;0,964
15;228;502;6;0,982
15;229;698;13;0,991
15;233;848;4;0,988
15;234;637;7;0,984
15;235;126;13;0,974
15;236;940;6;0,952
15;239;771;12;0,953
15;241;764;10;0,968
15;245;120;9;0,992
15;247;949;6;0,960
15;248;975;6;0,966
15;249;698;12;0,965
16;17;670;5;0,983
16;20;599;14;0,966
16;21;153;9;0,961
16;23;581;9;0,956
16;24;209;9;0,958
16;25;596;15;0,952
16;27;110;12;0,979
16;32;465;6;0,959
16;37;616;9;0,962
16;38;642;4;0,960
16;41;598;13;0,971
16;43;899;11;0,995
16;44;486;8;0,993
16;45;324;14;0,951
16;47;885;11;0,959
16;48;581;15;0,954
16;49;671;9;0,960
16;52;546;10;0,979
16;53;754;10;0,952
16;55;235;5;0,996
16;56;699;3;0,975
16;61;321;11;0,959
16;64;219;8;0,994
16;66;722;11;0,964
16;68;551;10;0,964
16;72;540;14;0,976
16;74;672;14;0,962
16;78;858;4;0,983
16;85;581;15;0,954
16;86;253;4;0,972
16;88;168;9;0,965
16;91;494;15;0,953
16;93;949;3;0,968
16;96;874;8;0,969
16;97;739;4;0,958
16;99;713;14;0,970
16;100;969;3;0,987
16;101;650;5;0,957
16;102;714;10;0,994
16;104;1000;14;0,980
16;105;130;14;0,962
16;109;929;6;0,981
16;110;411;3;0,984
16;111;844;9;0,997
16;112;769;14;0,986
16;117;382;7;0,984
16;121;140;15;0,997
16;122;646;13;0,952
16;128;942;9;0,957
16;130;444;5;0,972
16;131;338;7;0,978
16;135;132;14;0,961
16;137;356;7;0,968
16;138;511;6;0,966
16;139;694;7;0,951
16;141;986;9;0,954
16;145;212;10;0,993
16;146;421;13;0,979
16;147;319;9;0,957
16;148;265;3;0,952
16;149;614;15;0,964
16;150;777;14;0,965
16;152;836;4;0,958
16;153;702;13;0,969
16;154;573;14;0,978
16;157;415;10;0,966
16;161;370;6;0,972
16;166;669;11;0,955
16;168;213;6;0,993
16;170;928;15;0,953
16;172;951;14;0,967
16;174;961;14;0,989
16;176;270;10;0,956
16;182;738;14;0,971
16;183;475;12;0,956
16;185;691;5;0,983
16;187;739;13;0,997
16;190;642;4;0,969
16;192;456;5;0,960
16;196;442;14;0,972
16;199;830;14;0,963
16;200;384;12;0,963
16;201;308;10;0,988
16;202;679;13;0,958
16;205;604;13;0,999
16;208;737;9;0,996
16;210;827;7;0,967
16;212;867;14;0,984
16;215;864;14;0,955
16;217;555;12;0,966
16;221;344;15;0,972
16;222;152;6;0,989
16;224;894;11;0,987
16;225;721;8;0,975
16;228;636;12;0,980
16;229;675;10;0,962
16;231;867;11;0,989
16;232;311;4;0,992
16;238;702;12;0,982
16;241;858;9;0,993
16;244;483;4;0,977
17;18;710;14;0,963
17;19;520;8;0,956
17;20;429;10;0,978
17;22;475;10;0,982
17;25;956;12;0,952
17;29;783;11;0,989
17;30;782;6;0,972
17;31;161;10;0,961
17;32;701;9;0,978
17;33;763;6;0,993
17;35;540;10;0,991
17;37;223;12;0,967
17;38;510;5;0,965
17;43;586;12;0,960
17;49;120;11;0,957
17;52;261;7;0,959
17;53;160;15;0,994
17;55;201;10;0,982
17;60;606;12;0,951
17;63;895;6;0,962
17;65;259;7;0,964
17;66;823;5;0,977
17;67;549;10;0,971
17;69;433;13;0,983
17;71;879;7;0,977
17;72;569;5;0,992
17;74;124;4;0,962
17;78;660;11;0,966
17;79;836;13;0,996
17;80;985;6;0,964
17;81;135;14;0,971
17;82;352;5;0,981
17;84;337;5;0,995
17;85;416;13;0,954
17;86;594;9;0,973
17;89;945;7;0,998
17;90;624;11;0,953
17;94;798;15;0,996
17;97;500;9;0,985
17;98;827;7;0,951
17;100;779;5;0,972
17;102;166;9;0,958
17;105;738;11;0,967
17;106;195;15;0,952
17;108;889;14;0,990
17;109;829;10;0,955
17;114;515;7;0,984
17;115;104;12;0,957
17;117;283;9;0,980
17;118;767;8;0,972
17;121;678;8;0,991
17;122;818;8;0,974
17;127;863;10;0,951
17;129;663;14;0,963
17;131;169;8;0,979
17;132;132;14;0,954
17;134;291;7;0,974
17;136;925;3;0,994
17;139;769;3;0,984
17;141;440;4;0,965
17;144;212;3;0,961
17;145;111;5;0,974
17;146;474;6;0,953
17;149;260;7;0,953
17;151;675;9;0,981
17;152;916;12;0,995
17;153;890;3;0,959
17;157;700;10;0,957
17;160;815;6;0,994
17;161;277;7;0,965
17;163;506;12;0,995
17;164;352;11;0,961
17;167;492;9;0,965
17;171;454;6;0,976
17;172;919;14;0,972
17;174;873;8;0,974
17;175;177;5;0,952
17;176;998;5;0,950
17;177;323;4;0,955
17;178;565;11;0,950
17;180;989;14;0,964
17;188;642;5;0,981
17;190;739;14;0,997
17;191;263;5;0,996
17;194;526;12;0,995
17;195;799;3;0,967
17;199;816;10;0,995
17;200;443;7;0,983
17;201;230;10;0,997
17;204;999;10;0,958
17;206;792;14;0,975
17;207;102;12;0,988
17;211;210;4;0,997
17;214;174;7;0,997
17;217;144;9;0,990
17;220;1000;15;0,952
17;223;558;4;0,968
17;224;667;15;0,986
17;235;763;4;0,989
17;237;222;13;0,960
17;238;627;14;0,981
17;241;715;14;0,978
17;243;633;3;0,975
17;244;654;7;0,951
17;246;112;4;0,980
18;21;620;4;0,977
18;24;116;10;0,964
18;25;959;14;0,962
18;26;666;3;0,952
18;28;839;4;0,983
18;29;827;4;0,952
18;34;630;7;0,991
18;39;929;10;0,995
18;41;749;12;0,954
18;43;341;12;0,959
18;45;818;11;0,991
18;46;122;11;0,955
18;56;176;12;0,993
18;59;397;15;0,970
18;64;949;14;0,990
18;65;617;14;0,963
18;66;841;7;0,955
18;67;984;5;0,971
18;72;152;10;0,976
18;74;736;15;0,967
18;78;959;11;0,965
18;82;841;7;0,989
18;85;276;6;0,966
18;88;252;4;0,952
18;90;841;5;0,980
18;95;478;6;0,967
18;96;607;8;0,967
18;98;877;7;0,952
18;100;971;5;0,991
18;104;198;6;0,985
18;105;688;14;0,963
18;110;410;13;0,956
18;112;791;4;0,979
18;115;202;11;0,969
18;119;641;7;0,996
18;120;823;7;0,970
18;121;294;13;0,983
18;123;230;10;0,964
18;127;251;10;0,952
18;129;665;6;0,975
18;133;196;4;0,996
18;135;322;13;0,995
18;140;934;7;0,970
18;141;601;9;0,966
18;143;221;9;0,986
18;147;430;7;0,967
18;149;351;6;0,952
18;151;630;12;0,970
18;157;935;7;0,994
18;161;791;14;0,958
18;162;461;9;0,975
18;163;227;7;0,977
18;164;726;5;0,955
18;165;300;7;0,958
18;168;712;13;0,958
18;169;569;4;0,959
18;171;345;10;0,989
18;176;925;14;0,956
18;184;360;6;0,988
18;186;857;7;0,979
18;189;452;13;0,962
18;190;581;13;0,968
18;195;897;14;0,955
18;199;902;6;0,957
18;200;237;9;0,960
18;202;981;5;0,998
18;207;127;12;0,969
18;210;471;4;0,967
18;211;866;15;0,988
18;212;393;8;0,965
18;214;473;9;0,956
18;216;959;5;0,993
18;217;736;10;0,961
18;219;290;11;0,986
18;222;226;7;0,954
18;223;778;4;0,957
18;224;977;4;0,967
18;225;534;3;0,997
18;234;862;7;0,973
18;239;749;14;0,967
18;241;199;11;0,959
18;243;402;12;0,953
18;247;356;7;0,980
18;249;671;12;0,997
19;20;186;9;0,959
19;25;828;7;0,955
19;30;454;6;0,980
19;31;864;4;0,997
19;34;432;6;0,956
19;37;730;13;0,974
19;38;468;9;0,965
19;39;561;5;0,985
19;44;358;3;0,996
19;47;149;15;0,955
19;52;923;6;0,983
19;57;291;10;0,991
19;62;388;7;0,999
19;66;135;4;0,982
19;68;643;11;0,959
19;71;828;15;0,994
19;73;952;12;0,993
19;75;930;5;0,951
19;76;914;6;0,950
19;77;804;7;0,963
19;78;890;14;0,983
19;80;615;13;0,973
19;81;870;14;0,978
19;82;690;4;0,982
19;83;350;11;0,953
19;86;448;8;0,960
19;87;155;10;0,990
19;88;424;8;0,954
19;89;529;6;0,978
19;91;585;11;0,994
19;92;864;7;0,994
19;93;637;7;0,974
19;95;879;10;0,970
19;97;320;10;0,999
19;100;180;4;0,962
19;101;433;13;0,987
19;103;752;9;0,998
19;109;238;10;0,971
19;117;829;15;0,951
19;125;277;12;0,970
19;126;745;3;0,965
19;130;571;5;0,958
19;136;532;10;0,979
19;138;617;7;0,957
19;140;950;5;0,990
19;143;676;11;0,958
19;144;795;9;0,971
19;147;590;8;0,990
19;156;929;11;0,999
19;157;145;10;0,999
19;164;123;12;0,952
19;166;361;13;0,996
19;174;783;14;0,957
19;176;286;12;0,955
19;177;431;11;0,983
19;180;987;10;0,986
19;183;143;7;0,977
19;188;200;3;0,993
19;189;923;9;0,951
19;190;101;4;0,987
19;192;461;9;0,975
19;194;287;4;0,955
19;196;595;13;0,959
19;199;400;7;0,956
19;203;703;4;0,970
19;204;820;13;0,996
19;205;935;13;0,991
19;208;453;12;0,976
19;209;575;6;0,961
19;210;284;5;0,982
19;212;362;8;0,961
19;215;435;7;0,989
19;218;482;8;0,992
19;220;609;3;0,994
19;221;839;14;0,973
19;222;918;15;0,994
19;223;974;8;0,998
19;227;781;6;0,986
19;228;762;5;0,954
19;231;362;6;0,959
19;234;176;11;0,959
19;235;286;8;0,965
19;236;907;14;0,961
19;241;690;7;0,955
19;248;370;12;0,986
20;23;824;11;0,970
20;24;609;10;0,973
20;28;255;10;0,984
20;32;867;10;0,992
20;36;274;13;0,961
20;39;499;13;0,969
20;45;350;13;0,958
20;47;323;15;0,970
20;51;496;8;0,972
20;54;686;13;0,980
20;55;471;7;0,958
20;56;853;15;0,973
20;65;427;13;0,953
20;66;673;13;0,984
20;71;777;13;0,970
20;73;329;11;0,976
20;74;572;10;0,987
20;78;843;14;0,965
20;79;173;14;0,996
20;82;366;10;0,990
20;83;722;5;0,987
20;84;342;8;0,972
20;86;280;12;0,995
20;87;441;4;0,964
20;88;328;15;0,957
20;90;697;9;0,979
20;93;956;9;0,977
20;98;510;12;0,996
20;99;767;7;0,974
20;100;828;4;0,953
20;102;155;3;0,971
20;106;365;4;0,982
20;109;991;7;0,955
20;111;829;15;0,961
20;114;407;4;0,951
20;115;192;10;0,951
20;116;883;5;0,956
20;117;994;12;0,961
20;121;866;14;0,985
20;124;352;6;0,976
20;126;263;6;0,980
20;132;267;14;0,969
20;139;694;8;0,986
20;140;571;14;0,968
20;141;469;13;0,953
20;143;831;3;0,959
20;148;286;4;0,954
20;149;493;4;0,987
20;151;198;7;0,985
20;155;287;10;0,988
20;156;109;14;0,960
20;157;353;13;0,984
20;159;207;10;0,954
20;160;621;12;0,958
20;161;368;10;0,955
20;162;355;11;0,964
20;163;648;14;0,971
20;170;593;9;0,978
20;172;722;3;0,979
20;179;276;4;0,973
20;184;164;6;0,996
20;188;523;11;0,963
20;189;782;11;0,996
20;190;671;6;0,957
20;192;809;3;0,963
20;193;807;14;0,962
20;194;784;14;0,965
20;196;547;6;0,955
20;201;254;12;0,976
20;203;990;11;0,950
20;205;328;14;0,952
20;209;247;8;0,968
20;210;727;11;0,968
20;212;298;14;0,982
20;215;764;10;0,975
20;219;260;6;0,986
20;231;970;7;0,960
20;237;383;10;0,967
20;242;565;9;0,966
20;245;351;4;0,974
20;249;225;13;0,991
21;22;843;10;0,977
21;23;150;6;0,963
21;24;512;13;0,972
21;28;459;11;0,954
21;29;446;13;0,980
21;32;427;6;0,996
21;33;675;3;0,991
21;37;796;8;0,961
21;39;603;5;0,965
21;44;611;13;0,971
21;45;557;11;0,959
21;47;661;8;0,977
21;48;949;10;0,991
21;54;497;14;0,961
21;57;324;7;0,959
21;58;553;4;0,989
21;62;334;6;0,999
21;64;981;9;0,959
21;65;809;3;0,984
21;66;614;12;0,969
21;67;453;9;0,971
21;70;397;13;0,954
21;73;610;7;0,983
21;76;151;4;0,989
21;82;714;9;0,961
21;85;748;13;0,983
21;90;869;6;0,982
21;91;985;9;0,984
21;92;267;11;0,963
21;98;701;10;0,961
21;99;519;8;0,978
21;103;869;9;0,997
21;105;217;7;0,995
21;106;869;8;0,989
21;107;337;13;0,963
21;114;728;6;0,979
21;120;458;4;0,988
21;121;618;6;0,958
21;126;454;10;0,968
21;127;563;11;0,972
21;128;746;4;0,981
21;129;368;10;0,973
21;131;715;11;0,969
21;132;545;11;0,975
21;135;285;12;0,953
21;138;588;3;0,974
21;139;755;9;0,991
21;144;619;7;0,990
21;146;478;13;0,994
21;148;904;4;0,952
21;150;661;15;0,971
21;153;580;13;0,972
21;156;991;9;0,950
21;159;326;15;0,978
21;163;708;6;0,955
21;164;161;12;0,960
21;166;393;12;0,964
21;168;335;10;0,967
21;169;391;4;0,994
21;172;168;4;0,974
21;173;289;11;0,969
21;177;773;11;0,983
21;180;237;13;0,961
21;181;156;3;0,998
21;185;444;5;0,966
21;186;910;6;0,959
21;188;727;8;0,987
21;189;940;12;0,984
21;192;684;8;0,952
21;193;615;4;0,984
21;199;708;12;0,977
21;202;601;5;0,974
21;208;433;6;0,974
21;211;980;6;0,972
21;212;905;6;0,962
21;216;972;5;0,964
21;218;702;7;0,977
21;220;694;6;0,979
21;223;353;6;0,968
21;229;521;4;0,996
21;231;683;9;0,981
21;234;433;8;0,956
21;235;909;7;0,976
21;237;758;11;0,955
21;239;777;4;0,962
21;243;715;7;0,956
21;249;846;14;0,978
22;26;127;11;0,972
22;28;552;14;0,966
22;29;806;12;0,985
22;31;251;3;0,984
22;36;396;10;0,953
22;39;736;6;0,983
22;43;459;12;0,983
22;44;569;4;0,969
22;46;664;6;0,987
22;47;907;13;0,967
22;49;752;7;0,956
22;51;1000;5;0,991
22;53;666;3;0,997
22;54;618;7;0,972
22;59;606;10;0,951
22;61;305;10;0,961
22;62;473;6;0,953
22;63;733;12;0,951
22;65;634;9;0,953
22;66;479;8;0,970
22;67;814;6;0,979
22;70;916;3;0,995
22;74;720;6;0,980
22;80;898;5;0,960
22;83;497;8;0,960
22;85;900;14;0,954
22;87;595;11;0,961
22;88;441;7;0,955
22;94;933;9;0,963
22;97;395;14;0,981
22;98;274;14;0,961
22;101;205;10;0,987
22;102;536;10;0,984
22;104;948;13;0,976
22;108;320;7;0,955
22;110;799;6;0,977
22;115;981;10;0,951
22;116;628;14;0,977
22;118;265;4;0,988
22;119;444;13;0,960
22;123;508;8;0,995
22;124;458;5;0,984
22;126;349;8;0,973
22;129;434;14;0,962
22;134;426;13;0,997
22;135;785;4;0,966
22;136;774;9;0,966
22;137;400;5;0,960
22;138;944;11;0,956
22;139;729;11;0,979
22;140;126;13;0,966
22;142;925;13;0,994
22;143;316;8;0,966
22;144;874;11;0,975
22;145;252;5;0,963
22;147;395;11;0,974
22;148;393;8;0,953
22;152;578;12;0,967
22;154;410;11;0,952
22;155;488;11;0,979
22;158;538;11;0,996
22;161;188;6;0,951
22;165;491;13;0,997
22;172;763;14;0,954
22;174;551;10;0,969
22;178;143;9;0,964
22;179;443;6;0,996
22;182;756;7;0,953
22;184;741;7;0,951
22;185;684;6;0,963
22;189;766;11;0,966
22;191;415;12;0,971
22;192;764;6;0,961
22;196;765;8;0,982
22;197;794;9;0,987
22;199;316;4;0,982
22;200;598;4;0,954
22;201;471;5;0,965
22;202;861;6;0,994
22;205;847;10;0,964
22;210;901;6;0,952
22;215;758;8;0,957
22;217;762;13;0,962
22;218;745;9;0,996
22;222;819;14;0,976
22;225;888;3;0,986
22;232;465;7;0,969
22;233;827;7;0,982
22;234;993;7;0,954
22;236;878;12;0,973
22;239;607;8;0,998
22;242;206;6;0,955
22;243;485;14;0,951
22;244;678;8;0,984
23;27;315;9;0,959
23;28;704;14;0,989
23;29;507;4;0,962
23;31;674;5;0,966
23;39;335;6;0,986
23;43;488;13;0,980
23;44;662;4;0,995
23;45;490;6;0,972
23;47;518;7;0,993
23;48;549;7;0,989
23;49;457;13;0,959
23;52;551;14;0,979
23;53;504;8;0,957
23;58;905;6;0,951
23;59;463;14;0,953
23;65;754;4;0,960
23;68;386;7;0,967
23;71;746;6;0,986
23;73;902;5;0,986
23;75;337;9;0,975
23;77;444;6;0,973
23;78;534;5;0,981
23;79;491;11;0,991
23;80;371;6;0,968
23;88;558;12;0,955
23;90;137;6;0,959
23;94;207;12;0,989
23;95;390;5;0,951
23;100;612;8;0,980
23;102;910;7;0,955
23;104;845;5;0,965
23;106;775;7;0,952
23;107;217;8;0,987
23;108;937;11;0,975
23;109;709;11;0,964
23;110;238;3;0,995
23;113;660;7;0,979
23;116;708;15;0,953
23;117;268;13;0,977
23;120;586;11;0,981
23;121;920;10;0,951
23;122;223;8;0,952
23;123;881;13;0,983
23;128;274;6;0,967
23;130;460;10;0,951
23;131;461;12;0,967
23;132;302;6;0,984
23;136;837;5;0,993
23;137;646;12;0,959
23;140;804;7;0,978
23;142;109;11;0,951
23;144;235;8;0,982
23;145;891;9;0,967
23;146;106;7;0,987
23;147;615;5;0,968
23;151;380;13;0,960
23;152;276;12;0,986
23;155;582;6;0,952
23;159;310;12;0,953
23;160;288;13;0,983
23;161;642;6;0,985
23;162;354;8;0,983
23;163;562;11;0,951
23;164;519;12;0,987
23;166;838;7;0,951
23;167;729;15;0,993
23;168;620;5;0,958
23;172;964;14;0,962
23;173;557;10;0,966
23;174;401;11;0,977
23;175;688;11;0,964
23;177;298;9;0,990
23;181;600;9;0,994
23;183;260;11;0,974
23;184;868;4;0,980
23;188;366;5;0,969
23;191;997;13;0,973
23;194;335;4;0,958
23;195;549;5;0,974
23;198;291;4;0,999
23;201;226;14;0,985
23;203;311;6;0,955
23;206;711;5;0,984
23;209;142;14;0,960
23;212;646;12;0,984
23;220;769;12;0,964
23;222;845;7;0,991
23;223;507;9;0,978
23;226;111;12;0,954
23;227;650;4;0,985
23;228;711;13;0,988
23;229;809;9;0,976
23;232;994;15;0,951
23;234;212;8;0,966
23;236;784;10;0,964
23;237;657;11;0,992
23;241;351;7;0,980
23;244;425;9;0,963
23;245;789;5;0,968
23;249;612;6;0,961
24;27;832;4;0,966
24;28;506;4;0,960
24;29;768;12;0,982
24;31;983;11;0,995
24;34;719;7;0,962
24;37;444;10;0,973
24;40;813;12;0,970
24;48;536;9;0,997
24;52;911;3;0,966
24;54;525;4;0,996
24;55;396;5;0,978
24;56;591;14;0,965
24;58;608;4;0,975
24;60;239;6;0,977
24;62;165;4;0,974
24;63;589;8;0,964
24;64;532;9;0,986
24;65;483;12;0,976
24;66;528;14;0,967
24;68;670;4;0,961
24;72;267;13;0,951
24;73;331;8;0,982
24;74;638;8;0,988
24;75;387;8;0,977
24;76;299;11;0,983
24;81;258;8;0,967
24;85;965;4;0,969
24;86;281;11;0,999
24;89;107;11;0,963
24;91;391;8;0,964
24;94;434;7;0,982
24;96;635;3;0,954
24;103;730;8;0,971
24;104;572;14;0,959
24;107;438;12;0,995
24;109;903;8;0,995
24;111;688;11;0,957
24;112;889;15;0,964
24;113;403;8;0,992
24;116;354;14;0,981
24;119;402;6;0,994
24;123;398;8;0,972
24;128;649;11;0,968
24;129;714;9;0,963
24;133;158;10;0,963
24;145;950;10;0,958
24;146;376;6;0,971
24;147;520;6;0,996
24;149;347;4;0,982
24;151;753;11;0,984
24;153;386;10;0,959
24;154;349;5;0,982
24;158;113;5;0,966
24;161;575;8;0,990
24;162;155;14;0,963
24;163;908;6;0,969
24;169;179;10;0,992
24;170;701;3;0,957
24;171;297;4;0,992
